sloc,lloc,function_count,class_count,loop_count,max_loop_depth,nested_loop_count,conditional_count,try_except_count,list_comprehensions,io_operations,network_calls,heavy_math_imports,recursion_candidates,avg_complexity,max_complexity,total_complexity,halstead_volume,halstead_difficulty,halstead_effort,maintainability_index,computational_intensity,actual_energy_joules,physics_energy,residual
407,404,20,3,8,2,2,10,3,7,7,2,2,3,9,4,23,4969,5,36780,27,68,9.497646,47.660877,-38.163230999999996
44,36,2,0,0,0,0,18,1,0,8,2,3,1,6,13,29,4830,46,38141,27,59,6.05037,15.566761,-9.516390999999999
266,263,12,2,0,0,0,16,1,7,2,1,1,3,6,2,29,3994,14,8239,43,47,2.435763,21.587867,-19.152103999999998
469,460,11,3,15,3,0,1,5,5,1,5,2,2,10,18,73,1424,24,85678,58,46,24.408441,389.201859,-364.79341800000003
339,335,2,4,8,3,3,16,3,5,5,3,3,0,9,5,57,1356,14,10104,75,82,18.22339,332.269741,-314.046351
190,188,3,5,7,3,5,3,3,10,7,3,1,1,11,14,3,1996,2,16762,83,75,18.357517,206.49006,-188.132543
73,67,16,0,4,0,2,8,1,8,6,4,0,2,2,7,58,4968,30,63133,31,28,2.576318,19.569061,-16.992743
425,423,5,4,8,1,5,14,4,9,1,1,3,3,3,4,3,1657,33,66107,97,53,5.009764,26.841586,-21.831822
315,308,5,3,1,1,0,3,0,7,10,1,0,3,9,14,48,355,44,69444,64,29,2.981013,27.996911,-25.015898
306,306,18,0,13,1,4,15,1,1,4,4,3,2,4,1,91,58,36,68490,25,66,7.440675,39.352605,-31.911929999999998
197,191,6,5,10,3,5,3,1,6,10,4,2,2,14,18,55,4625,23,80200,45,87,25.171074,266.207919,-241.036845
406,403,15,1,11,4,8,15,2,4,9,2,3,1,14,22,16,1882,28,91660,30,12,43.520529,8887.252954,-8843.732425
265,259,10,4,1,1,0,20,0,1,2,3,3,0,2,9,29,3037,5,79826,14,92,5.818346,33.221768,-27.403422
340,330,9,5,1,1,0,14,0,3,10,4,2,1,1,20,66,4225,44,30365,88,21,4.171615,28.760054,-24.588439
23,15,7,5,0,0,0,8,3,5,10,3,3,1,9,1,95,562,5,72036,46,92,7.68248,23.98052,-16.29804
498,494,8,1,6,3,5,18,0,4,2,3,0,0,9,10,44,958,32,33776,78,73,12.848264,454.471111,-441.622847
360,354,12,4,15,1,5,14,5,7,9,0,3,0,5,3,49,1805,43,91904,39,40,8.535854,25.786253,-17.250398999999998
9,6,8,1,9,0,6,10,0,8,2,3,2,2,4,19,35,1497,47,89536,34,63,4.789694,15.298827,-10.509132999999999
125,120,7,2,6,1,3,7,4,5,2,0,0,0,11,22,64,54,48,70972,15,61,2.403423,24.120634,-21.717211
456,454,18,2,15,1,8,8,3,3,9,1,0,3,8,18,5,4116,22,51605,97,99,6.897943,54.349485,-47.451542
239,234,16,3,10,0,0,6,3,9,1,2,2,2,3,18,34,1942,17,61780,88,43,3.713289,20.102158,-16.388869
219,217,11,2,12,2,7,5,4,2,9,5,1,0,12,9,31,4549,27,49923,35,18,18.050962,35.055405,-17.004443000000002
247,244,0,1,13,3,2,20,4,8,5,3,2,2,9,19,7,3263,6,90510,30,7,21.274139,145.207149,-123.93300999999998
327,317,14,5,10,2,5,11,4,8,4,2,0,3,2,12,87,4960,12,75609,83,83,6.006129,31.053473,-25.047344000000002
280,274,9,2,10,4,7,14,0,6,9,2,3,1,14,6,82,2763,26,82742,88,73,50.039075,9471.737959,-9421.698884
87,83,7,2,10,2,4,19,5,6,4,3,2,3,7,6,24,189,8,95390,40,84,10.007395,24.949375,-14.94198
486,476,2,1,5,3,1,3,0,7,8,0,0,3,9,25,11,851,16,81015,29,10,9.57749,301.112486,-291.534996
122,120,9,3,4,1,3,5,0,0,10,2,2,3,8,18,35,4493,28,17709,99,69,5.883651,24.26399,-18.380339
307,299,14,5,13,4,8,9,2,7,8,1,0,3,5,12,53,2128,9,39789,11,0,44.498094,3653.57952,-3609.0814259999997
181,179,15,4,0,0,0,9,0,6,4,4,1,0,9,12,25,3372,35,57292,60,31,3.251391,28.386491,-25.1351
371,369,20,3,12,1,4,2,3,10,3,4,2,2,11,24,69,2202,26,24641,18,23,8.893503,40.790382,-31.896879
321,319,8,5,15,1,5,0,1,0,8,0,1,0,5,9,17,3591,46,1075,39,11,6.731822,18.221355,-11.489532999999998
12,8,6,2,13,2,7,11,3,0,5,0,1,0,5,25,51,584,34,61623,33,24,9.762105,2.568455,7.19365
67,59,7,3,14,1,0,6,3,1,8,5,1,3,7,22,40,2646,10,82465,15,95,5.694558,37.917772,-32.223214
271,271,8,3,9,1,5,1,5,3,1,1,3,2,1,6,36,4789,7,51879,41,1,3.429298,10.888584,-7.459286
357,354,4,2,2,1,1,15,0,10,9,2,0,0,6,21,20,4393,50,14076,26,62,3.228729,37.840524,-34.611795
167,162,20,2,14,1,0,12,2,2,4,0,3,3,9,10,70,4014,12,74278,33,69,5.885129,17.848639,-11.96351
449,440,19,4,5,0,4,4,3,4,4,4,2,3,1,25,82,4144,24,96161,33,2,5.399895,25.658247,-20.258352
443,442,19,1,10,0,8,12,1,8,10,3,1,2,6,14,83,2638,7,12616,76,84,9.532452,55.422809,-45.890357
96,86,1,1,3,3,2,3,0,9,10,3,3,2,1,12,29,4963,45,9289,11,26,7.909157,48.488026,-40.578869
256,253,2,3,1,1,0,13,2,0,9,2,0,0,14,10,10,1768,33,12729,22,92,3.518399,47.743728,-44.225328999999995
274,266,7,4,5,4,4,13,5,1,10,4,2,3,12,22,55,852,10,23644,80,51,26.39575,7396.891315,-7370.495565
177,173,5,4,14,2,5,17,2,5,6,5,3,2,10,8,73,4469,13,49160,80,95,15.582488,49.455324,-33.872836
496,487,0,5,1,1,0,16,1,4,0,2,1,1,14,11,3,2260,35,67013,81,73,5.308244,65.634949,-60.326705000000004
84,79,1,3,11,1,2,8,2,9,3,1,2,2,2,19,52,4661,13,96241,19,92,4.773527,12.082618,-7.3090910000000004
427,427,18,0,9,0,6,2,0,5,5,3,3,0,14,25,30,4934,0,83084,90,48,8.819637,55.78579,-46.966153
161,155,1,2,4,2,3,7,1,0,10,5,3,3,13,20,74,4134,5,29109,65,37,12.888511,36.990059,-24.101548
248,240,1,4,12,2,1,12,4,6,2,1,3,1,8,13,84,4680,12,73553,88,94,11.729305,29.73072,-18.001415
131,122,2,2,13,2,1,3,5,6,6,2,2,1,6,12,77,198,49,39953,31,44,10.155404,18.600659,-8.445255
324,317,14,0,7,1,5,4,5,1,1,5,0,1,10,5,37,112,21,90937,24,39,5.7354,44.271469,-38.536069000000005
246,242,10,1,6,1,5,16,2,8,7,4,1,0,7,19,85,4315,2,33483,31,7,7.333419,26.146975,-18.813556000000002
143,138,14,5,0,0,0,8,5,10,5,0,0,2,14,21,50,1893,24,66655,100,12,1.381621,13.158803,-11.777182
253,248,19,4,2,1,1,16,3,8,0,0,1,2,6,16,51,1286,1,45453,97,45,1.788011,30.533659,-28.745648
261,258,1,5,8,3,0,17,2,3,2,2,3,1,2,24,49,4265,43,80274,90,87,10.06656,163.55569,-153.48913
218,209,18,1,13,2,5,14,4,2,3,5,1,1,14,5,40,4291,8,56369,28,83,17.869293,53.407625,-35.538332000000004
290,286,3,1,10,1,0,10,3,6,4,3,2,1,13,7,14,1077,11,3433,88,78,7.756296,49.258809,-41.502513
315,315,19,1,7,1,0,11,0,7,2,4,3,2,3,13,63,3881,8,21467,34,28,3.726659,28.902666,-25.176007
478,472,13,1,6,1,1,5,3,9,7,5,2,3,15,8,55,3316,49,5482,87,94,13.873733,94.264389,-80.39065599999999
373,369,12,4,1,1,0,14,3,0,3,4,3,0,9,13,67,403,12,38165,66,50,7.000848,46.747822,-39.746974
90,83,9,4,1,1,0,14,5,7,1,5,0,1,13,19,90,4476,8,51520,62,41,4.054042,28.247331,-24.193289
17,9,14,4,6,3,1,8,2,10,2,5,0,0,2,23,58,2973,5,68657,100,49,7.723212,29.807855,-22.084643
286,283,1,1,10,4,2,5,1,2,0,3,2,2,12,25,58,2365,40,23684,25,16,34.941834,5923.960013,-5889.018179
6,1,8,0,14,3,7,17,0,9,7,1,1,3,8,14,57,650,38,78656,10,31,20.849661,10.082431,10.767230000000001
424,420,6,0,5,1,0,20,2,0,2,0,2,2,15,3,7,892,26,23363,30,86,6.70414,107.088289,-100.38414900000001
317,313,19,4,5,3,4,1,0,4,5,2,3,0,13,14,71,531,18,61710,27,15,13.534718,235.07185,-221.537132
112,104,6,4,1,0,0,2,3,9,4,3,2,2,9,19,80,2898,8,80516,82,63,5.487915,24.979935,-19.49202
378,370,15,3,5,4,3,9,1,0,1,0,3,0,12,7,79,3396,26,5962,52,44,23.393552,19028.832768,-19005.439216
332,322,9,2,2,2,1,16,4,5,0,0,2,2,7,24,73,238,11,25430,52,43,3.218426,42.149573,-38.931146999999996
250,242,15,0,4,3,2,20,3,8,5,3,3,0,14,17,39,4628,46,88892,50,71,17.192185,295.155576,-277.963391
174,170,11,0,4,2,0,10,3,10,8,1,3,1,10,4,97,2525,45,41222,100,4,5.503774,15.025855,-9.522081
216,214,15,1,11,3,4,6,4,4,2,0,2,0,13,7,12,3635,32,3268,71,64,22.638197,434.253527,-411.61533000000003
380,371,16,2,10,1,1,16,5,2,3,5,0,3,7,23,67,948,0,40760,15,87,8.514446,60.215586,-51.70114
451,450,10,3,1,0,0,9,0,9,4,5,1,2,4,7,37,2266,34,41831,66,85,5.203656,58.959102,-53.755446
63,63,19,4,3,1,2,11,4,5,4,1,2,1,3,3,40,2774,34,58149,16,16,3.064381,7.076716,-4.012335
246,244,1,0,12,0,1,13,3,2,9,4,3,2,5,11,26,4370,5,99056,69,72,9.054973,40.609514,-31.554540999999997
362,362,3,3,9,3,7,7,1,2,9,2,2,3,3,23,86,2706,50,42567,68,62,18.151557,212.420336,-194.268779
38,30,3,2,15,3,2,9,2,9,9,1,0,3,14,23,14,2669,35,85124,19,38,18.644295,41.547583,-22.903288000000003
127,118,7,4,5,3,4,2,2,3,9,3,3,2,9,23,31,1417,42,87766,19,94,16.145328,146.896986,-130.751658
433,433,3,4,14,2,8,3,3,2,4,3,0,0,11,20,99,3104,20,64788,92,84,18.051884,62.789956,-44.738071999999995
459,454,20,0,4,1,3,17,2,6,9,4,3,1,4,22,41,2455,36,89071,48,55,8.85636,47.661358,-38.804998
50,40,0,4,12,1,4,1,2,8,0,0,2,0,14,10,4,1927,27,92041,85,50,5.731563,9.57168,-3.8401170000000002
200,198,17,1,5,3,2,6,4,6,5,3,1,2,14,22,17,1100,0,9403,92,2,14.091569,142.866504,-128.774935
374,372,15,5,13,1,1,4,5,6,7,5,3,1,8,17,55,4522,28,50425,55,28,9.378199,43.672726,-34.294526999999995
260,256,7,5,8,3,7,18,2,0,0,4,3,2,2,19,62,655,9,95706,77,96,15.819685,180.800122,-164.980437
243,234,2,4,2,1,1,20,5,10,10,0,2,0,15,11,69,88,30,59511,75,60,5.154315,33.895465,-28.74115
496,488,9,2,5,0,4,18,2,0,10,3,1,0,11,10,95,223,18,63538,20,16,5.745061,45.690117,-39.945056
44,42,8,2,4,4,3,8,2,0,1,4,1,1,11,15,48,1436,16,91851,40,62,21.163557,1228.957531,-1207.793974
180,178,4,4,4,3,3,12,1,10,7,5,1,1,10,24,45,445,41,34654,24,6,8.717063,119.675102,-110.958039
242,242,15,2,15,4,3,12,5,6,7,2,1,3,1,10,58,3129,43,41377,77,87,39.647499,3855.808202,-3816.160703
186,183,13,4,8,2,4,8,0,4,10,4,3,3,13,22,96,1980,46,88065,85,98,17.141163,50.938912,-33.797749
271,270,5,2,0,0,0,0,3,1,8,0,3,2,4,24,37,2063,12,4461,13,79,4.790033,23.994518,-19.204485
462,455,6,4,3,0,1,19,1,6,10,5,1,0,12,6,33,2413,29,86570,19,81,8.81052,80.418986,-71.608466
477,471,13,5,10,2,2,2,2,0,6,3,2,0,5,9,23,3609,4,64450,35,78,10.677037,51.767079,-41.090042000000004
78,76,13,1,3,3,2,3,0,1,1,4,2,3,1,16,20,7,2,87111,59,34,7.638076,45.120802,-37.482726
363,358,12,4,0,0,0,15,3,6,1,4,1,0,7,23,100,3949,7,74349,78,45,4.112169,40.651731,-36.539562
328,323,20,0,11,4,5,2,3,4,10,1,1,0,7,22,25,2448,44,51131,23,80,31.393972,8029.046592,-7997.65262
254,254,20,3,6,1,0,6,0,9,3,3,3,0,13,18,83,2520,31,69984,67,2,5.838386,25.652474,-19.814088
374,364,12,0,6,4,5,17,1,9,3,0,0,1,8,21,3,3860,39,6003,41,89,24.848781,11180.098742,-11155.249961
71,61,5,5,1,1,0,14,4,2,9,0,0,0,8,20,79,1806,4,26560,64,43,1.249654,9.342741,-8.093087
355,346,17,1,10,1,0,18,1,5,1,0,2,1,13,14,22,3030,35,21627,66,31,5.031046,57.49722,-52.466173999999995
25,15,3,5,12,1,0,15,0,0,0,1,0,2,7,23,99,3899,44,16632,36,18,2.607592,4.674499,-2.066907
127,122,5,4,1,1,0,15,4,1,10,2,2,3,1,18,31,1572,7,69494,22,79,4.333402,21.627482,-17.29408
446,443,17,4,7,3,3,8,0,3,1,1,3,3,3,6,86,353,3,84523,56,36,9.642377,210.191743,-200.549366
417,414,14,0,3,0,2,5,1,0,7,4,0,0,15,8,93,3643,37,75990,51,53,6.887661,63.675168,-56.787507
387,380,10,1,3,2,2,3,1,6,3,3,1,0,8,19,63,445,27,18997,37,78,7.026207,49.757441,-42.731234
239,235,6,5,11,2,3,10,1,0,9,0,2,1,2,15,59,3426,10,99659,53,28,7.815291,14.006686,-6.191395
314,309,20,4,5,4,4,7,0,6,8,3,1,3,14,15,36,118,46,56113,41,31,23.91256,8045.18663,-8021.27407
479,479,4,4,0,0,0,1,3,8,0,3,3,3,13,23,13,3706,31,31524,20,71,7.734442,65.505183,-57.770741
359,357,13,1,4,2,3,7,5,1,0,3,2,1,12,15,74,4781,1,59616,69,98,10.741035,59.045886,-48.304851
409,400,11,5,14,0,1,12,5,5,8,0,2,3,13,9,90,4443,36,27151,97,10,4.318226,33.419802,-29.101575999999998
455,450,1,4,11,0,1,12,2,7,9,0,2,2,3,21,72,548,35,92974,36,17,3.465519,23.073673,-19.608154
249,242,18,5,6,1,5,11,2,8,10,3,2,0,2,12,45,3706,31,65726,77,15,6.146267,21.928976,-15.782708999999999
368,361,17,2,14,4,5,2,1,7,1,0,3,1,5,3,14,1349,17,14683,99,18,42.1796,10120.600589,-10078.420989
492,483,0,2,13,4,2,15,2,6,7,5,0,2,4,3,3,1903,33,84498,52,52,38.523067,8277.259104,-8238.736037
180,175,20,2,15,4,8,17,3,7,4,4,1,2,3,9,30,3966,23,37767,16,18,38.903358,2178.316627,-2139.413269
321,311,5,5,9,1,2,4,1,3,1,0,2,1,8,9,48,1511,13,73726,100,4,5.432803,32.068069,-26.635266
167,157,4,2,14,4,2,17,2,1,0,3,3,1,8,11,20,35,47,71584,74,42,41.624524,3434.21195,-3392.587426
153,153,18,5,4,4,3,10,5,1,7,0,1,0,5,1,52,1805,28,46844,21,41,11.54783,2812.589942,-2801.042112
316,311,6,4,7,2,3,0,0,8,7,5,0,3,4,16,41,4941,38,67050,17,85,6.416971,51.342526,-44.925555
223,217,12,2,0,0,0,11,2,7,8,0,1,3,12,14,57,2364,10,95420,64,93,3.44356,32.813255,-29.369694999999997
76,67,18,4,2,1,1,9,3,8,5,0,3,0,1,14,82,2239,26,22923,81,59,2.997015,6.212143,-3.215128
100,99,12,2,15,0,4,18,2,7,8,5,3,1,1,1,20,2151,19,83958,91,60,6.127334,30.786048,-24.658714
339,330,9,3,5,3,3,0,0,4,7,0,2,3,10,14,34,3899,44,15674,57,65,13.010244,333.123595,-320.113351
302,301,4,2,14,1,5,5,0,4,5,3,2,0,5,10,68,629,32,25403,90,23,7.602024,26.896593,-19.294569
311,309,5,4,10,2,4,8,5,5,1,4,2,1,1,5,67,2305,23,63556,62,43,8.86966,29.174025,-20.304365
118,114,6,4,3,3,2,2,0,2,0,3,2,2,12,12,18,3620,38,68566,53,22,9.713672,95.899671,-86.185999
19,18,3,1,4,1,3,9,1,3,2,0,3,0,2,1,100,3967,48,56524,15,25,3.475611,2.836824,0.6387869999999998
308,303,15,0,8,0,1,9,5,0,1,0,1,1,3,22,45,239,5,19078,45,74,2.287646,36.650046,-34.3624
185,178,16,5,7,4,1,3,4,0,8,1,1,2,3,25,69,35,46,12934,37,64,15.842224,3098.955283,-3083.113059
230,226,3,1,11,3,6,6,4,3,6,0,2,0,8,4,67,1113,31,99912,56,90,22.103911,233.893344,-211.789433
290,280,1,0,10,3,1,12,2,7,9,5,2,3,4,18,53,2380,27,24744,18,60,15.204372,197.392896,-182.188524
350,347,3,3,14,4,1,3,1,6,6,5,0,1,2,12,26,2774,12,77982,61,15,33.966455,3776.638824,-3742.672369
434,424,15,2,8,3,5,15,5,9,6,3,2,1,13,15,14,1000,16,64138,73,29,20.817102,361.660231,-340.84312900000003
382,372,2,3,0,0,0,19,5,5,2,2,0,0,11,25,67,4032,50,61082,35,37,2.848349,38.145272,-35.296923
259,249,16,2,10,4,8,0,0,6,1,3,3,2,14,13,57,3765,2,4306,32,71,53.32263,8662.090363,-8608.767732999999
366,360,15,3,4,2,3,15,0,9,10,3,3,3,9,6,65,456,25,34523,73,75,9.526913,52.429658,-42.902745
320,310,11,2,10,0,0,18,0,2,5,2,0,2,7,4,55,2827,22,53992,54,7,3.315131,23.070861,-19.75573
164,157,2,5,2,2,1,10,1,0,8,2,0,3,11,14,73,4216,26,34946,12,89,4.877612,32.5155,-27.637888000000004
306,305,10,3,12,2,1,15,0,10,3,2,3,2,3,20,39,2976,27,26444,73,81,10.039566,30.586052,-20.546485999999998
152,146,1,2,12,1,1,18,0,9,5,2,0,3,7,7,45,628,41,39563,74,38,3.75929,19.25871,-15.49942
344,337,10,1,13,3,4,19,4,7,10,4,1,0,11,23,67,1528,36,65431,37,84,24.115735,384.237043,-360.121308
419,417,13,4,1,1,0,11,3,2,3,1,2,3,7,11,9,1667,26,34987,46,82,5.180947,41.219575,-36.038628
136,136,19,1,12,1,1,4,1,0,3,2,3,3,9,14,55,303,12,20887,44,17,6.131436,15.718881,-9.587444999999999
342,341,5,5,1,1,0,1,0,5,9,2,0,3,15,12,86,739,25,94926,27,30,5.4611,40.860556,-35.399456
297,290,16,0,8,3,1,7,4,1,5,2,3,1,15,14,28,1181,6,22957,37,35,13.092846,281.836649,-268.743803
33,23,17,2,3,2,2,13,3,10,3,2,1,2,8,23,48,2524,1,84593,87,4,5.08999,8.419305,-3.3293149999999994
414,411,1,5,7,2,6,12,2,10,5,5,0,1,14,15,50,64,25,33493,48,11,11.958933,47.181939,-35.223006
87,82,14,5,10,3,0,8,0,7,7,5,3,2,12,14,13,1313,44,34205,74,8,24.063261,73.251553,-49.188292000000004
220,218,17,5,10,3,0,1,5,10,2,5,3,1,1,13,26,2503,20,75472,20,14,12.071628,87.740237,-75.66860899999999
398,395,20,1,13,2,7,15,5,2,4,1,2,2,4,3,54,3011,11,51576,58,73,13.540519,32.181097,-18.640578
15,7,0,4,7,0,6,6,2,2,0,3,3,2,3,3,48,1393,36,15381,11,91,4.039116,17.186424,-13.147307999999999
237,237,15,0,7,1,3,8,2,7,6,1,3,1,10,7,37,1551,26,23641,62,18,6.949519,20.377478,-13.427959000000001
153,147,7,4,14,1,5,18,5,10,7,0,0,3,3,11,89,3256,43,27815,59,90,4.073685,14.940895,-10.86721
53,51,1,0,10,1,7,11,4,10,9,5,0,0,5,17,80,3120,19,51733,95,47,6.532539,27.627479,-21.09494
500,498,17,0,5,2,2,16,3,5,7,1,0,2,12,17,56,1161,16,15314,50,5,3.970527,36.247176,-32.276649000000006
148,145,11,3,9,2,4,16,2,6,2,2,3,1,9,22,82,3604,3,24762,29,6,9.295686,14.588965,-5.293279
98,94,15,2,5,3,4,3,3,0,7,2,3,3,8,4,93,1212,7,45823,21,26,12.69442,69.024131,-56.329710999999996
265,259,8,4,6,4,0,16,4,2,6,0,1,3,11,4,43,212,18,89300,97,15,21.302657,5671.952352,-5650.649695
196,193,3,2,4,0,1,14,5,10,7,3,2,0,6,2,84,3711,20,95885,82,16,5.284098,21.794711,-16.510613
149,139,1,5,2,2,1,2,3,4,2,1,3,0,1,7,21,3182,49,52742,46,82,3.418828,13.853156,-10.434328
83,77,9,3,13,2,2,11,5,1,5,4,1,3,8,13,61,2199,36,78687,64,11,11.154977,18.5656,-7.410622999999999
227,226,13,0,1,1,0,14,5,3,10,5,1,3,9,21,83,4298,5,38103,69,55,5.10108,44.235986,-39.134906
469,462,15,2,4,1,3,7,4,6,4,4,0,0,15,2,66,881,32,55694,62,12,6.757471,49.616244,-42.858773
134,124,8,4,2,2,0,3,5,10,7,1,1,3,1,3,54,2438,20,76966,68,96,2.362904,16.859889,-14.496984999999999
235,228,8,2,5,1,2,2,5,9,4,5,0,3,9,1,1,3235,7,1743,31,83,5.205896,49.865758,-44.659862
341,339,19,5,15,2,5,12,2,1,2,1,0,1,2,1,90,1541,1,27424,71,83,8.409678,25.63711,-17.227432
337,328,13,5,6,0,4,14,1,7,6,0,0,1,15,5,95,3647,31,61799,12,57,3.512067,42.295408,-38.783341
429,422,12,0,10,0,1,20,5,6,6,3,2,0,8,13,63,4205,37,94976,88,86,7.777675,57.330469,-49.552794
123,121,1,4,0,0,0,17,0,4,10,3,3,0,8,20,83,2840,28,91424,65,2,4.591717,17.579795,-12.988078000000002
181,178,7,4,7,4,5,19,5,10,7,1,2,3,7,22,84,2951,50,61908,30,79,29.100481,4409.068572,-4379.968091
149,144,2,5,15,1,2,6,1,9,7,0,3,3,5,8,27,4561,3,2376,55,33,5.381193,11.489642,-6.108449
445,437,16,0,2,2,1,3,4,3,1,4,1,3,5,11,46,382,49,73010,44,19,4.781161,34.783424,-30.002262999999996
314,307,3,5,1,1,0,3,0,9,9,0,0,0,3,21,16,1682,23,20582,47,90,1.641743,27.501615,-25.859872000000003
450,444,4,5,11,2,2,3,1,7,6,0,1,3,6,10,65,1402,5,34867,57,91,6.531,43.530581,-36.999581
189,184,7,1,13,1,2,13,3,6,7,4,2,0,8,5,99,81,45,67809,18,10,6.436844,24.629687,-18.192843
89,89,1,3,1,1,0,20,5,10,8,2,3,3,15,22,90,4535,19,94575,50,44,8.591198,20.112344,-11.521146
428,423,16,4,4,3,3,20,1,8,9,4,3,2,15,21,52,1616,19,11046,14,68,14.346759,511.596207,-497.249448
455,454,16,4,9,1,1,16,4,4,8,2,1,0,1,18,76,2119,15,39838,64,64,5.282276,34.107998,-28.825722000000003
379,371,11,2,11,0,0,20,0,7,4,4,0,3,6,8,96,4764,36,93670,90,85,4.812772,52.792555,-47.979783
158,152,18,5,4,3,3,7,0,5,8,4,1,2,8,4,19,3487,26,10740,21,7,9.748455,95.856096,-86.107641
459,453,15,1,14,0,5,16,3,9,8,4,3,2,10,16,82,3468,28,90310,72,93,11.405799,73.839912,-62.434112999999996
70,69,14,1,3,1,2,15,0,2,8,2,0,3,2,4,48,4683,18,5279,76,19,2.530356,12.02099,-9.490634
195,194,11,2,9,3,0,4,1,9,6,0,2,2,4,6,95,4004,0,16033,80,44,11.495408,115.870694,-104.375286
298,292,18,3,10,3,7,19,1,2,8,5,3,3,11,15,20,2664,5,81889,95,79,23.159033,331.249954,-308.090921
203,203,12,2,1,1,0,20,0,2,0,4,2,0,11,18,11,1576,39,71019,83,96,7.553094,44.700889,-37.147794999999995
389,389,16,0,3,3,2,0,2,3,3,5,3,0,13,18,78,2624,25,77187,15,62,13.537307,416.589558,-403.052251
179,177,5,3,0,0,0,12,2,1,1,0,1,2,3,6,33,734,9,40212,62,86,1.870989,23.201086,-21.330097
97,89,1,2,12,0,5,4,3,5,4,3,0,0,4,8,97,4890,37,30997,73,65,4.403605,21.761463,-17.357858
202,194,3,2,1,1,0,17,3,1,7,0,3,1,15,1,35,4538,37,88486,22,31,4.134795,22.536242,-18.401447
295,288,14,0,6,1,5,17,1,3,8,3,3,0,1,15,80,2369,41,21939,10,7,5.274513,20.436786,-15.162273000000003
144,138,8,5,12,2,3,18,4,4,0,1,0,2,2,13,90,1007,8,95036,81,35,6.080417,9.870777,-3.7903600000000006
415,405,10,5,8,3,4,7,5,5,5,1,3,2,1,23,18,16,38,62459,10,1,12.807086,122.889528,-110.082442
93,93,17,5,15,3,8,2,5,10,1,4,0,3,11,4,46,3083,38,46919,59,22,29.816724,78.362942,-48.546218
103,100,0,1,0,0,0,6,0,9,10,2,1,1,8,12,5,2299,31,92280,100,77,4.117552,23.79487,-19.677318
8,1,20,3,3,2,2,15,1,8,3,5,1,0,10,5,96,532,8,34029,82,29,6.910124,19.900803,-12.990679
439,434,0,5,8,4,7,0,3,10,10,5,0,2,7,14,36,997,43,67933,69,63,28.766111,9746.602474,-9717.836362999999
269,268,1,5,7,0,4,13,4,7,5,0,3,1,6,3,74,207,47,29573,98,54,5.104779,21.655677,-16.550898
173,172,2,5,3,0,2,13,0,9,10,2,2,1,2,16,31,2791,3,43724,76,30,3.549027,18.035587,-14.486559999999999
402,401,19,3,3,3,1,2,0,0,6,2,0,1,1,15,8,2469,39,82075,65,8,4.700673,130.79543,-126.09475700000002
155,155,12,3,3,3,2,7,4,10,9,0,3,3,8,14,80,829,21,85317,96,100,7.916556,168.9936,-161.077044
237,237,10,4,6,0,1,0,4,1,9,1,1,2,6,14,62,3642,11,31870,27,5,3.519855,16.207241,-12.687386
267,264,20,2,9,4,8,4,1,7,4,4,2,2,6,1,67,4804,42,88906,28,7,38.846818,3651.069665,-3612.222847
264,259,17,0,13,2,3,6,5,3,1,2,1,3,12,23,60,4913,44,43403,84,72,10.154516,37.202675,-27.048159
88,86,14,0,15,1,0,20,1,3,7,4,1,1,8,24,99,2715,47,49271,36,51,6.309535,26.473624,-20.164089
427,425,11,0,2,2,0,17,0,2,4,3,1,2,1,1,26,1620,18,22825,38,33,3.409614,28.865033,-25.455419
96,90,0,1,8,0,0,4,3,10,1,2,1,2,8,8,48,3050,42,22460,77,79,3.834309,18.90252,-15.068210999999998
454,449,2,0,4,1,3,6,4,6,5,2,3,1,15,2,98,4811,12,70184,47,19,8.06267,45.107333,-37.044663
148,141,4,4,15,1,1,15,5,9,1,1,3,2,8,17,60,1466,20,93387,57,67,8.31059,17.087162,-8.776572
371,369,15,3,8,4,6,20,4,10,0,1,1,1,8,8,51,1790,19,55708,58,73,33.910121,9267.118265,-9233.208143999998
286,280,4,0,9,3,8,11,1,9,0,3,2,3,8,15,56,3350,23,65213,50,34,18.023165,195.725696,-177.702531
17,14,14,1,8,0,5,2,2,8,8,4,0,2,15,8,13,971,4,47216,14,69,5.766325,24.904781,-19.138455999999998
133,130,8,1,4,4,3,0,2,4,5,3,3,0,8,21,66,1222,25,29829,39,92,23.886289,3704.104858,-3680.218569
247,243,16,4,14,3,5,2,2,3,6,5,3,1,8,15,72,246,23,18212,83,16,24.95654,156.20637,-131.24983
419,410,11,2,7,3,6,12,5,8,4,2,0,0,15,5,20,2705,36,82554,87,77,17.997051,515.66404,-497.666989
448,441,12,1,12,0,8,12,1,7,1,2,3,2,2,6,14,4529,11,4202,98,77,6.992116,35.198979,-28.206863000000002
471,464,12,2,6,1,4,16,0,7,0,2,0,1,6,14,51,1286,7,16926,78,53,4.565301,39.244996,-34.679695
385,378,12,1,4,1,3,13,5,10,7,1,2,1,9,23,88,3759,17,26437,10,18,6.094885,28.814949,-22.720064
418,416,16,2,15,3,7,18,0,1,4,5,3,2,12,23,39,3203,39,22954,63,31,33.454525,345.397388,-311.942863
465,460,13,3,12,1,1,12,5,0,3,1,2,2,11,3,90,1779,31,53907,80,15,6.655231,34.492824,-27.837593
397,393,10,3,14,1,4,6,4,0,7,0,0,3,7,11,96,3271,12,51992,14,1,5.375504,22.08551,-16.710006
